,_id,iterationName,gameid,time,assignmentId,leftTarget,rightTarget,trialNum,turnNum,repNum,individualPracticeAttempts,trialScore,cumulativeScore,cumulativeBonus,eventType,practice
8,5f5928731034572e66881c93,pilot4b,2409-8e3cd70d-3066-4782-9d23-e3fecd179ac1,1599678579858.0,3DIP6YHAPGSTGICVBP0F88KWV78E86,L,C,7.0,0,2,0,100,728,1.45,endTrial,False
9,5f5929061034572e66881cd9,pilot4b,2409-8e3cd70d-3066-4782-9d23-e3fecd179ac1,1599678726121.0,3DIP6YHAPGSTGICVBP0F88KWV78E86,C,Pi,8.0,0,2,0,100,828,1.7,endTrial,False
10,5f5929921034572e66881d0b,pilot4b,2409-8e3cd70d-3066-4782-9d23-e3fecd179ac1,1599678866346.0,3DIP6YHAPGSTGICVBP0F88KWV78E86,Pi,L,9.0,0,3,0,87,915,1.85,endTrial,False
11,5f592a191034572e66881d39,pilot4b,2409-8e3cd70d-3066-4782-9d23-e3fecd179ac1,1599679001631.0,3DIP6YHAPGSTGICVBP0F88KWV78E86,Pi,C,10.0,0,3,0,100,1015,2.09,endTrial,False
12,5f592a9a1034572e66881d67,pilot4b,2409-8e3cd70d-3066-4782-9d23-e3fecd179ac1,1599679130111.0,3DIP6YHAPGSTGICVBP0F88KWV78E86,C,L,11.0,0,3,0,100,1115,2.34,endTrial,False
0,5f5914c71034572e6688154a,pilot4b,2708-886eba61-2274-429a-bd7e-05b4e0a5630d,1599673543280.0,3SNVL38CI8SYELUIONRN8PTK5VBKCO,vertical,horizontal,,0,practice,1,25,0,0.0,endTrial,True
1,5f5914f61034572e6688155e,pilot4b,2708-886eba61-2274-429a-bd7e-05b4e0a5630d,1599673590713.0,3SNVL38CI8SYELUIONRN8PTK5VBKCO,vertical,horizontal,,0,practice,1,75,0,0.0,endTrial,True
2,5f5915251034572e66881574,pilot4b,2708-886eba61-2274-429a-bd7e-05b4e0a5630d,1599673637449.0,3SNVL38CI8SYELUIONRN8PTK5VBKCO,vertical,horizontal,,0,practice,1,100,0,0.0,endTrial,True
3,5f5915e11034572e668815c9,pilot4b,2708-886eba61-2274-429a-bd7e-05b4e0a5630d,1599673825274.0,3SNVL38CI8SYELUIONRN8PTK5VBKCO,L,C,0.0,0,0,1,87,87,0.15,endTrial,False
4,5f5916a31034572e66881627,pilot4b,2708-886eba61-2274-429a-bd7e-05b4e0a5630d,1599674019572.0,3SNVL38CI8SYELUIONRN8PTK5VBKCO,L,Pi,1.0,0,0,1,75,162,0.25,endTrial,False
5,5f5917681034572e66881676,pilot4b,2708-886eba61-2274-429a-bd7e-05b4e0a5630d,1599674216621.0,3SNVL38CI8SYELUIONRN8PTK5VBKCO,C,Pi,2.0,0,0,1,50,212,0.25,endTrial,False
6,5f5918691034572e66881701,pilot4b,2708-886eba61-2274-429a-bd7e-05b4e0a5630d,1599674473500.0,3SNVL38CI8SYELUIONRN8PTK5VBKCO,C,L,3.0,0,1,1,81,293,0.4,endTrial,False
7,5f5919901034572e6688175c,pilot4b,2708-886eba61-2274-429a-bd7e-05b4e0a5630d,1599674768474.0,3SNVL38CI8SYELUIONRN8PTK5VBKCO,Pi,L,4.0,0,1,1,81,374,0.55,endTrial,False
